City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Pitimbu,BR,2022-01-21 03:43:50,-7.4706,-34.8086,77.59,81,16,7.2
293,Mayo,US,2022-01-21 03:43:50,38.8876,-76.5119,30.34,51,0,10.0
294,San Juan,AR,2022-01-21 03:43:50,-31.5375,-68.5364,79.27,55,0,10.83
295,Sisimiut,GL,2022-01-21 03:43:51,66.9395,-53.6735,13.55,80,100,27.76
296,Alice Springs,AU,2022-01-21 03:38:58,-23.7,133.8833,90.95,46,40,5.75
297,Bima,ID,2022-01-21 03:43:52,-8.4667,118.7167,86.18,62,100,4.21
298,Lucapa,AO,2022-01-21 03:43:52,-8.4192,20.7447,63.21,97,100,2.71
299,Bemidji,US,2022-01-21 03:43:53,47.4736,-94.8803,-5.82,75,0,8.05
300,Glotovka,RU,2022-01-21 03:43:53,53.9491,46.7042,4.95,94,89,8.99
301,Wawa,NG,2022-01-21 03:43:54,9.9022,4.4192,68.59,26,28,5.91
302,Lompoc,US,2022-01-21 03:43:54,34.6391,-120.4579,60.19,90,0,3.44
303,Panaba,MX,2022-01-21 03:43:55,21.2833,-88.2667,69.96,91,51,7.36
304,Mutoko,ZW,2022-01-21 03:43:55,-17.397,32.2268,56.61,87,2,2.77
305,Corralillo,CU,2022-01-21 03:43:56,22.9819,-80.5856,71.11,92,0,6.13
306,Hobyo,SO,2022-01-21 03:43:56,5.3505,48.5268,79.16,65,98,22.55
307,Road Town,VG,2022-01-21 03:43:56,18.4167,-64.6167,77.0,72,5,23.4
308,Agadez,NE,2022-01-21 03:43:57,19.75,10.25,47.39,35,0,0.51
309,Borogontsy,RU,2022-01-21 03:43:58,62.6683,131.1683,-23.3,95,96,3.96
310,Mindelo,CV,2022-01-21 03:43:58,16.8901,-24.9804,69.35,68,75,9.22
311,Murnau,DE,2022-01-21 03:43:58,48.2302,12.2943,31.24,89,98,12.66
312,Pulandian,CN,2022-01-21 03:43:59,39.3953,121.9669,30.33,16,1,1.01
313,Necochea,AR,2022-01-21 03:43:59,-38.5473,-58.7368,71.04,95,98,16.49
314,Rocha,UY,2022-01-21 03:44:00,-34.4833,-54.3333,75.31,89,96,12.28
315,North Battleford,CA,2022-01-21 03:43:02,52.7834,-108.2847,32.4,93,100,0.0
316,Sao Filipe,CV,2022-01-21 03:44:00,14.8961,-24.4956,72.72,78,93,6.85
317,Jalu,LY,2022-01-21 03:45:01,29.0331,21.5482,50.22,59,7,7.74
318,Port Augusta,AU,2022-01-21 03:45:01,-32.5,137.7667,91.54,40,100,22.01
319,Ostrovnoy,RU,2022-01-21 03:45:02,68.0531,39.5131,12.33,94,97,5.08
320,Comodoro Rivadavia,AR,2022-01-21 03:45:02,-45.8667,-67.5,60.66,94,100,3.44
321,Zelenokumsk,RU,2022-01-21 03:45:03,44.4069,43.8806,21.38,77,57,8.81
322,Teya,RU,2022-01-21 03:45:03,60.3778,92.6267,2.03,99,94,3.74
323,Dandong,CN,2022-01-21 03:45:04,40.1292,124.3947,23.32,42,0,1.21
324,Gubkinskiy,RU,2022-01-21 03:45:04,64.434,76.5026,11.3,92,10,15.86
325,Utica,US,2022-01-21 03:40:16,43.1009,-75.2327,7.84,81,60,3.47
326,East London,ZA,2022-01-21 03:45:05,-33.0153,27.9116,70.74,88,75,5.75
327,Goderich,CA,2022-01-21 03:45:05,43.7501,-81.7165,11.91,85,95,5.75
328,Sigli,ID,2022-01-21 03:45:05,5.3848,95.9609,82.92,67,37,3.67
329,Ankang,CN,2022-01-21 03:43:40,32.68,109.0172,42.12,60,94,4.45
330,Kovdor,RU,2022-01-21 03:45:06,67.5662,30.4758,22.44,88,94,15.95
331,Nanortalik,GL,2022-01-21 03:45:07,60.1432,-45.2371,25.05,73,100,18.21
332,Tigil,RU,2022-01-21 03:45:07,57.8,158.6667,7.05,89,5,4.38
333,Santo Antonio Do Amparo,BR,2022-01-21 03:45:07,-20.9464,-44.9189,65.07,90,0,2.62
334,Ismailia,EG,2022-01-21 03:41:59,30.6043,32.2723,46.0,64,1,2.66
335,Panama City,PA,2022-01-21 03:44:24,8.9936,-79.5197,81.37,76,20,8.05
336,Esmeralda,CU,2022-01-21 03:45:08,21.8525,-78.1169,74.44,94,4,4.99
337,Burns Lake,CA,2022-01-21 03:45:09,54.2331,-125.7533,20.62,98,41,2.98
338,Borda Da Mata,BR,2022-01-21 03:45:09,-22.2742,-46.1653,68.32,93,10,1.52
339,Sorland,NO,2022-01-21 03:45:10,67.667,12.6934,33.35,57,100,14.16
340,Bilibino,RU,2022-01-21 03:45:10,68.0546,166.4372,-28.5,81,4,3.51
341,Beira,MZ,2022-01-21 03:45:11,-19.8436,34.8389,77.09,78,75,8.01
342,Mahanoro,MG,2022-01-21 03:45:11,-19.9,48.8,72.77,87,100,8.86
343,Libertador General San Martin,AR,2022-01-21 03:45:12,-23.8064,-64.7876,78.94,68,100,3.58
344,Kinnelon,US,2022-01-21 03:45:12,41.0018,-74.3671,24.19,58,0,8.01
345,Vashkivtsi,UA,2022-01-21 03:45:13,48.3849,25.5102,29.71,56,21,15.82
346,Winona,US,2022-01-21 03:45:13,43.9666,-91.7668,-2.94,84,0,0.0
347,Hervey Bay,AU,2022-01-21 03:45:14,-25.2986,152.8535,80.04,68,57,8.99
348,Bayan,CN,2022-01-21 03:45:14,46.0833,127.4,1.83,81,98,2.55
349,Pangnirtung,CA,2022-01-21 03:45:15,66.1451,-65.7125,-30.66,99,98,3.87
350,Kodoli,IN,2022-01-21 03:45:15,16.8833,74.2,76.35,37,28,2.77
351,Villa Carlos Paz,AR,2022-01-21 03:45:16,-31.4241,-64.4978,77.25,46,38,1.99
352,Cornereva,RO,2022-01-21 03:45:16,45.0667,22.4167,19.38,97,63,5.21
353,Krasnaya Gorbatka,RU,2022-01-21 03:45:17,55.8703,41.7641,15.01,94,100,12.06
354,Gouyave,GD,2022-01-21 03:45:17,12.1646,-61.7296,77.77,78,75,13.8
355,Rock Sound,BS,2022-01-21 03:45:17,24.9,-76.2,76.53,81,10,13.09
356,Belyy Yar,RU,2022-01-21 03:45:18,53.6039,91.3903,-7.71,84,75,2.24
357,Lata,PT,2022-01-21 03:45:19,40.1629,-8.3327,48.06,82,0,4.27
358,Malinovoye Ozero,RU,2022-01-21 03:45:19,51.6753,79.7825,-0.74,97,88,4.74
359,Namatanai,PG,2022-01-21 03:45:20,-3.6667,152.4333,82.29,75,100,10.13
360,Rosarito,MX,2022-01-21 03:45:20,32.3333,-117.0333,62.92,49,0,6.08
361,Caconda,AO,2022-01-21 03:45:21,-13.7333,15.0667,55.27,66,100,1.32
362,Tuy Hoa,VN,2022-01-21 03:44:54,13.0833,109.3,75.45,77,97,7.31
363,Lobito,AO,2022-01-21 03:45:22,-12.3481,13.5456,72.16,78,84,3.47
364,Sabang,ID,2022-01-21 03:45:22,5.8933,95.3214,81.01,71,58,1.14
365,Yerbogachen,RU,2022-01-21 03:46:23,61.2767,108.0108,9.63,94,99,7.16
366,Boende,CD,2022-01-21 03:46:23,-0.2167,20.8667,70.84,88,24,0.98
367,Hegang,CN,2022-01-21 03:46:23,47.4,130.3667,7.23,71,9,2.8
368,Nagato,JP,2022-01-21 03:46:24,34.3833,131.2,45.19,50,99,12.91
369,San Ramon,US,2022-01-21 03:46:02,37.7799,-121.978,57.02,80,0,4.61
370,Alyangula,AU,2022-01-21 03:46:25,-13.8483,136.4192,85.87,79,100,5.75
371,Awjilah,LY,2022-01-21 03:46:25,29.1081,21.2869,50.67,59,6,5.48
372,Uthal,PK,2022-01-21 03:46:26,25.8072,66.6219,70.88,81,0,4.88
373,Yima,CN,2022-01-21 03:46:26,34.7381,111.8839,26.06,92,100,8.41
374,Port Stanley,FK,2022-01-21 03:46:27,-51.7,-57.85,46.69,84,0,11.68
375,Bowen,AU,2022-01-21 03:46:28,-20.0167,148.2333,84.42,58,75,22.64
376,Barra,BR,2022-01-21 03:46:28,-11.0894,-43.1417,75.94,68,86,2.73
377,De-Kastri,RU,2022-01-21 03:46:28,51.4667,140.7833,4.41,85,89,10.07
378,Isiro,CD,2022-01-21 03:46:29,2.7739,27.616,59.4,60,100,2.91
379,Suwannaphum,TH,2022-01-21 03:46:29,15.6035,103.8021,75.81,75,100,2.55
380,Ribeira Brava,PT,2022-01-21 03:46:30,32.65,-17.0667,65.03,83,79,16.08
381,Quelimane,MZ,2022-01-21 03:46:30,-17.8786,36.8883,70.72,92,5,4.65
382,Araouane,ML,2022-01-21 03:46:31,18.9048,-3.5265,58.91,22,13,9.6
383,Botwood,CA,2022-01-21 03:46:31,49.1499,-55.3482,31.48,75,100,7.87
384,Anadyr,RU,2022-01-21 03:46:32,64.75,177.4833,-32.01,73,20,11.18
385,Shangrao,CN,2022-01-21 03:46:32,28.4532,117.9686,54.75,70,84,9.82
386,Constitucion,CL,2022-01-21 03:46:33,-35.3333,-72.4167,52.95,80,0,8.14
387,Kavieng,PG,2022-01-21 03:46:33,-2.5744,150.7967,83.84,68,100,2.86
388,Kurilsk,RU,2022-01-21 03:46:34,45.2333,147.8833,31.08,91,99,17.16
389,Melendugno,IT,2022-01-21 03:46:34,40.2747,18.3368,53.06,87,0,5.75
390,Kutum,SD,2022-01-21 03:46:35,14.2,24.6667,47.8,24,51,5.97
391,Bud,US,2022-01-21 03:46:35,39.447,-86.1758,22.46,61,59,8.01
392,Cooma,AU,2022-01-21 03:44:43,-36.2333,149.1333,69.57,52,0,10.36
393,San Cristobal,VE,2022-01-21 03:41:48,7.7669,-72.225,71.78,75,45,2.21
394,Stokmarknes,NO,2022-01-21 03:46:36,68.5646,14.9108,33.49,67,99,9.71
395,Saint George,US,2022-01-21 03:46:37,37.1041,-113.5841,46.99,43,0,4.0
396,Zalantun,CN,2022-01-21 03:46:37,48.0,122.7167,4.48,74,83,3.33
397,Grand Gaube,MU,2022-01-21 03:46:37,-20.0064,57.6608,84.38,81,29,10.0
398,Hami,CN,2022-01-21 03:46:38,42.8,93.45,30.13,38,100,0.92
399,Puro,PH,2022-01-21 03:46:39,12.4841,123.3827,82.89,69,49,8.93
400,Springfield,US,2022-01-21 03:43:10,37.2153,-93.2982,15.42,66,0,4.0
401,San Patricio,US,2022-01-21 03:46:39,28.017,-97.5169,37.81,56,100,15.01
402,Yamada,JP,2022-01-21 03:46:40,39.4667,141.95,35.91,44,61,13.47
403,Boyuibe,BO,2022-01-21 03:46:40,-20.4167,-63.2833,70.5,76,5,4.41
404,Kannangad,IN,2022-01-21 03:46:40,12.3081,75.1063,79.27,64,32,2.55
405,San Pedro De Uraba,CO,2022-01-21 03:46:41,8.2752,-76.3764,74.44,98,57,4.03
406,Nydek,CZ,2022-01-21 03:46:41,49.6561,18.7569,27.88,82,100,11.27
407,Buala,SB,2022-01-21 03:46:42,-8.145,159.5921,79.92,87,100,9.08
408,Illela,NG,2022-01-21 03:47:42,13.7292,5.2975,56.1,19,0,13.65
409,Zaqatala,AZ,2022-01-21 03:47:43,41.6336,46.6433,23.47,80,4,6.91
410,Longyan,CN,2022-01-21 03:47:43,25.1072,117.0225,66.69,61,63,3.11
411,Kotagiri,IN,2022-01-21 03:47:44,11.4333,76.8833,55.47,50,39,3.04
412,Avera,US,2022-01-21 03:47:44,33.194,-82.5271,51.31,93,100,10.63
413,Okato,NZ,2022-01-21 03:47:45,-39.2,173.8833,70.43,58,21,11.88
414,Karratha,AU,2022-01-21 03:47:45,-20.7377,116.8463,97.48,39,0,9.42
415,Maniwaki,CA,2022-01-21 03:43:55,46.3834,-75.966,-8.86,76,8,0.0
416,Cochrane,CA,2022-01-21 03:45:18,51.1834,-114.4687,38.44,55,75,12.66
417,Bosaso,SO,2022-01-21 03:47:46,11.2842,49.1816,73.06,81,45,2.35
418,Bartica,GY,2022-01-21 03:47:47,6.4,-58.6167,73.72,99,93,1.77
419,Sabinov,SK,2022-01-21 03:47:47,49.1031,21.0988,27.64,86,35,1.99
420,Tygda,RU,2022-01-21 03:47:48,53.1167,126.3333,-0.94,66,2,2.37
421,Adrar,MR,2022-01-21 03:47:48,20.5022,-10.0711,62.15,16,85,12.26
422,Pastos Bons,BR,2022-01-21 03:47:48,-6.6017,-44.0767,72.16,83,23,0.85
423,Kalmunai,LK,2022-01-21 03:47:49,7.4167,81.8167,76.01,69,97,7.78
424,Zhumadian,CN,2022-01-21 03:47:49,32.9794,114.0294,34.25,97,100,6.26
425,Mufulira,ZM,2022-01-21 03:47:50,-12.5498,28.2407,59.85,99,92,2.15
426,Manggar,ID,2022-01-21 03:47:50,-2.8833,108.2667,83.59,68,100,8.61
427,Clyde River,CA,2022-01-21 03:47:51,70.4692,-68.5914,-1.97,78,98,8.05
428,Buta,CD,2022-01-21 03:47:51,2.7858,24.73,65.25,54,100,1.81
429,Ayan,RU,2022-01-21 03:47:51,56.45,138.1667,2.34,74,12,5.14
430,Bambanglipuro,ID,2022-01-21 03:47:52,-7.95,110.2833,82.11,73,100,4.16
431,Alta Floresta,BR,2022-01-21 03:47:52,-9.8756,-56.0861,70.79,96,92,1.32
432,Dongsheng,CN,2022-01-21 03:47:53,39.8161,109.9776,26.83,82,100,12.59
433,Shelburne,CA,2022-01-21 03:45:12,44.0787,-80.2041,1.85,99,39,2.15
434,Gweta,BW,2022-01-21 03:47:53,-20.1833,25.2333,69.28,40,81,9.75
435,Sibolga,ID,2022-01-21 03:47:54,1.7427,98.7792,85.69,57,99,3.22
436,Nassau,US,2022-01-21 03:47:54,40.7507,-73.5829,25.93,56,0,1.01
437,Sao Sebastiao,BR,2022-01-21 03:46:29,-23.76,-45.4097,76.57,92,83,5.12
438,Kuytun,RU,2022-01-21 03:47:55,54.3419,101.5036,2.17,96,96,0.94
439,Yeppoon,AU,2022-01-21 03:47:56,-23.1333,150.7333,85.78,60,26,24.18
440,Alekseyevsk,RU,2022-01-21 03:47:56,57.8406,108.3492,7.59,92,98,4.05
441,Port Lincoln,AU,2022-01-21 03:45:12,-34.7333,135.8667,71.92,81,100,10.2
442,Cairns,AU,2022-01-21 03:46:42,-16.9167,145.7667,86.11,75,100,13.8
443,Oktyabrskoye,RU,2022-01-21 03:47:58,43.0645,44.7417,19.54,92,100,2.24
444,Nishihara,JP,2022-01-21 03:47:58,26.1842,127.7558,64.45,50,75,10.36
445,Cabedelo,BR,2022-01-21 03:47:59,-6.9811,-34.8339,77.67,82,25,7.7
446,Zhigansk,RU,2022-01-21 03:48:00,66.7697,123.3711,-14.62,97,100,17.43
447,Haines Junction,CA,2022-01-21 03:48:00,60.7522,-137.5108,3.15,85,100,0.0
448,Kieta,PG,2022-01-21 03:48:00,-6.2167,155.6333,78.03,90,100,6.62
449,Mandurah,AU,2022-01-21 03:43:48,-32.55,115.7,101.21,32,0,10.49
450,Los Llanos De Aridane,ES,2022-01-21 03:48:01,28.6585,-17.9182,60.12,92,40,1.99
451,Pauini,BR,2022-01-21 03:48:02,-7.7136,-66.9764,73.85,98,100,0.81
452,Port-Cartier,CA,2022-01-21 03:48:02,50.0334,-66.8654,-2.25,91,35,9.06
453,Sabha,LY,2022-01-21 03:48:03,27.0377,14.4283,47.12,54,0,8.72
454,Takaka,NZ,2022-01-21 03:49:03,-40.85,172.8,68.76,52,27,5.21
455,Rawson,AR,2022-01-21 03:49:04,-43.3002,-65.1023,65.34,94,62,19.66
456,Pangody,RU,2022-01-21 03:49:04,65.85,74.4859,11.28,92,17,17.63
457,Iqaluit,CA,2022-01-21 03:49:05,63.7506,-68.5145,-29.31,73,20,5.99
458,Calatagan,PH,2022-01-21 03:49:05,13.8833,120.65,84.06,66,26,11.9
459,Hranice,CZ,2022-01-21 03:49:05,49.548,17.7347,28.06,79,62,12.35
460,Port Arthur,CN,2022-01-21 03:49:06,38.8,121.2667,30.42,46,0,6.98
461,Ozinki,RU,2022-01-21 03:49:06,51.1786,49.6769,4.14,98,100,2.62
462,Brae,GB,2022-01-21 03:49:07,60.3964,-1.353,46.31,94,100,21.59
463,Santa Marinella,IT,2022-01-21 03:49:07,42.0345,11.8536,47.93,81,57,5.26
464,Smirnykh,RU,2022-01-21 03:49:08,49.75,142.8333,16.66,71,99,10.96
465,Camopi,GF,2022-01-21 03:49:08,3.1655,-52.3158,71.29,99,95,1.7
466,Chicama,PE,2022-01-21 03:49:09,-7.8447,-79.1469,64.94,77,55,6.08
467,Jasdan,IN,2022-01-21 03:49:10,22.0333,71.2,69.08,71,0,10.71
468,Bonavista,CA,2022-01-21 03:49:10,48.6499,-53.1147,43.12,98,100,12.57
469,Barstow,US,2022-01-21 03:48:18,34.8986,-117.0228,53.55,36,0,0.49
470,Peleduy,RU,2022-01-21 03:49:11,59.6289,112.7406,10.22,94,100,7.67
471,Salinopolis,BR,2022-01-21 03:49:11,-0.6136,-47.3561,78.67,85,10,9.57
472,Praia Da Vitoria,PT,2022-01-21 03:49:12,38.7333,-27.0667,61.75,94,20,16.91
473,Baykit,RU,2022-01-21 03:49:12,61.67,96.37,-4.13,100,99,0.83
474,Madera,US,2022-01-21 03:47:16,37.1666,-119.8343,57.42,88,14,4.05
475,Abong Mbang,CM,2022-01-21 03:49:13,3.9833,13.1833,60.35,42,69,0.76
476,Vaitape,PF,2022-01-21 03:49:14,-16.5167,-151.75,81.68,75,100,17.63
477,Vorotynets,RU,2022-01-21 03:49:15,56.0603,45.8633,9.54,90,100,12.95
478,Erenhot,CN,2022-01-21 03:49:15,43.6475,111.9767,15.6,91,100,6.29
479,Birao,CF,2022-01-21 03:49:16,10.2849,22.7882,62.76,18,6,10.98
480,Yakeshi,CN,2022-01-21 03:49:16,49.2833,120.7333,4.01,83,94,2.57
481,Catamarca,AR,2022-01-21 03:49:17,-28.4696,-65.7852,85.77,61,99,3.0
482,Talavera,PH,2022-01-21 03:49:17,15.6167,120.9333,85.33,53,76,6.53
483,Igrim,RU,2022-01-21 03:49:17,63.1906,64.4162,11.71,93,96,9.98
484,Oil City,US,2022-01-21 03:49:18,41.4339,-79.7064,13.24,72,100,3.44
485,Evensk,RU,2022-01-21 03:49:18,61.95,159.2333,-8.57,78,1,6.06
486,Henties Bay,NA,2022-01-21 03:49:19,-22.116,14.2845,68.86,90,98,3.38
487,Klyuchi,RU,2022-01-21 03:49:19,52.2667,79.1667,-4.97,100,87,4.88
488,Kihei,US,2022-01-21 03:47:42,20.785,-156.4656,78.82,76,40,5.75
489,Baykalsk,RU,2022-01-21 03:49:20,51.5058,104.1469,16.43,92,97,2.89
490,Sao Felix Do Xingu,BR,2022-01-21 03:49:20,-6.6447,-51.995,70.18,98,69,1.39
491,Xinmin,CN,2022-01-21 03:49:21,41.9908,122.8253,19.65,28,23,4.68
492,Nansio,TZ,2022-01-21 03:49:21,-2.1333,33.05,71.78,68,86,7.05
493,Bar Harbor,US,2022-01-21 03:49:22,44.3876,-68.2039,13.91,65,0,14.0
494,Zaraza,VE,2022-01-21 03:49:22,9.3503,-65.3245,73.92,78,22,6.62
495,Pizarro,CO,2022-01-21 03:49:23,4.9533,-77.366,76.89,91,86,3.8
496,Thinadhoo,MV,2022-01-21 03:46:16,0.5333,72.9333,81.64,74,100,9.64
497,Havre-Saint-Pierre,CA,2022-01-21 03:49:23,50.2334,-63.5986,7.39,77,0,11.5
498,Tefe,BR,2022-01-21 03:50:24,-3.3542,-64.7114,73.36,98,100,2.1
499,Ifo,NG,2022-01-21 03:50:25,6.8144,3.1958,74.82,41,41,2.84
500,Ulagan,RU,2022-01-21 03:50:25,50.6321,87.9563,2.37,96,70,1.5
501,Cayenne,GF,2022-01-21 03:50:25,4.9333,-52.3333,75.24,90,100,5.75
502,Fairbanks,US,2022-01-21 03:46:06,64.8378,-147.7164,3.09,78,75,10.36
503,Inhambane,MZ,2022-01-21 03:50:26,-23.865,35.3833,73.0,83,100,5.01
504,Media Luna,CU,2022-01-21 03:50:27,20.1419,-77.435,76.19,80,34,2.33
505,Khani,GE,2022-01-21 03:50:27,41.9563,42.9566,22.57,84,96,5.86
506,Manokwari,ID,2022-01-21 03:50:28,-0.8667,134.0833,82.85,74,95,8.03
507,Oga,IT,2022-01-21 03:50:28,46.4631,10.347,23.68,96,84,9.04
508,Aksarka,RU,2022-01-21 03:50:28,66.5606,67.7975,12.76,92,100,19.26
509,Monteiro,BR,2022-01-21 03:47:29,-7.8894,-37.12,72.03,79,10,6.02
510,Buluang,PH,2022-01-21 03:50:29,13.3068,123.3425,82.17,73,27,1.81
511,Lumeje,AO,2022-01-21 03:50:30,-11.55,20.7833,64.2,88,100,3.47
512,Aksha,RU,2022-01-21 03:50:30,50.2814,113.2867,6.71,84,86,1.19
513,Aksu,CN,2022-01-21 03:50:31,41.1231,80.2644,29.43,39,10,3.24
514,Isakly,RU,2022-01-21 03:50:31,54.1333,51.5333,1.99,99,99,4.7
515,Udachnyy,RU,2022-01-21 03:50:32,66.4167,112.4,-15.11,99,41,6.15
516,Ciucea,RO,2022-01-21 03:50:32,46.95,22.8167,17.19,92,28,6.02
517,Benguela,AO,2022-01-21 03:50:32,-12.5763,13.4055,71.64,77,87,2.62
518,Gamba,GA,2022-01-21 03:50:33,-2.65,10.0,76.59,85,100,2.15
519,Fallon,US,2022-01-21 03:50:33,39.4735,-118.7774,37.27,70,40,5.75
520,Windhoek,NA,2022-01-21 03:48:42,-22.5594,17.0832,64.89,82,20,2.3
521,Safford,US,2022-01-21 03:50:34,32.834,-109.7076,54.1,70,0,5.75
522,Porto Santo,PT,2022-01-21 03:50:35,33.072,-16.3415,64.78,72,20,23.02
523,Donskoye,RU,2022-01-21 03:50:35,45.4552,41.9741,26.37,92,99,8.95
524,Pilar,BR,2022-01-21 03:50:36,-9.5972,-35.9567,76.93,89,17,2.08
525,Neftcala,AZ,2022-01-21 03:50:36,39.3742,49.2472,31.1,86,23,7.78
526,Anshun,CN,2022-01-21 03:50:37,26.25,105.9333,45.97,97,100,9.66
527,Ornskoldsvik,SE,2022-01-21 03:50:37,63.2909,18.7153,26.42,68,0,16.11
528,Adjumani,UG,2022-01-21 03:50:37,3.3779,31.7909,67.41,37,59,1.95
529,Nikki,BJ,2022-01-21 03:49:03,9.9401,3.2108,64.63,21,8,6.31
530,Chardara,KZ,2022-01-21 03:50:38,41.2547,67.9692,38.25,49,0,4.12
531,Paamiut,GL,2022-01-21 03:50:39,61.994,-49.6678,18.77,90,100,5.91
532,High Rock,BS,2022-01-21 03:50:40,26.6208,-78.2833,74.84,78,49,9.24
533,Remiremont,FR,2022-01-21 03:50:40,48.0175,6.5882,30.99,92,93,6.11
534,Castanos,MX,2022-01-21 03:50:41,26.7833,-101.4167,36.34,46,100,7.36
535,Waipawa,NZ,2022-01-21 03:50:41,-41.4122,175.5153,66.94,56,25,10.4
536,Eirunepe,BR,2022-01-21 03:47:51,-6.6603,-69.8736,73.31,98,100,1.97
537,Chapleau,CA,2022-01-21 03:50:42,47.8405,-83.4034,-17.34,100,36,3.69
538,Rudbar,AF,2022-01-21 03:50:42,30.15,62.6,55.42,61,0,3.74
539,Serenje,ZM,2022-01-21 03:50:43,-13.2325,30.2352,60.67,98,100,3.36
540,Ukiah,US,2022-01-21 03:49:14,39.1502,-123.2078,56.03,79,0,0.0
541,Port Macquarie,AU,2022-01-21 03:51:43,-31.4333,152.9167,75.16,94,75,5.75
542,Kozhva,RU,2022-01-21 03:51:44,65.1073,57.0459,15.08,91,99,11.43
543,Itoman,JP,2022-01-21 03:51:44,26.1247,127.6694,65.17,48,40,8.05
544,Khor,RU,2022-01-21 03:51:45,47.8861,134.9464,-3.44,90,75,6.44
545,Perene,PE,2022-01-21 03:51:45,-10.9492,-75.2261,69.17,97,93,1.83
546,Asau,RO,2022-01-21 03:51:46,46.4333,26.4,30.76,58,45,7.49
547,Moree,AU,2022-01-21 03:51:46,-29.4667,149.85,86.02,30,0,13.8
548,Salalah,OM,2022-01-21 03:51:47,17.0151,54.0924,73.42,60,2,15.52
549,Ak-Dovurak,RU,2022-01-21 03:51:47,51.1833,90.6,8.65,84,89,1.54
550,Taoudenni,ML,2022-01-21 03:51:48,22.6783,-3.9836,59.2,23,3,7.92
551,Deputatskiy,RU,2022-01-21 03:51:48,69.3,139.9,-21.06,77,40,5.86
552,Bubaque,GW,2022-01-21 03:51:49,11.2833,-15.8333,78.03,68,47,10.07
553,Dekar,BW,2022-01-21 03:51:49,-21.5333,21.9333,71.33,58,94,7.9
554,Nagua,DO,2022-01-21 03:51:49,19.3832,-69.8474,73.45,88,2,6.98
